company_permalink,funding_round_permalink,funding_round_type,funding_round_code,funded_at,raised_amount_usd
/ORGANIZATION/BIDPAL-NETWORK,/funding-round/3f7ba29e8403b699463f64b951aa684e,debt_financing,,08/07/2011,860000
/organization/bidpal-network,/funding-round/3fa55c442c7eef62d56df6e515dc0180,debt_financing,,02/09/2014,810000
/ORGANIZATION/BIDPAL-NETWORK,/funding-round/46f6eefdb94b966a04bd4ae33494a44a,venture,,14/08/2009,1593000
/organization/bidpal-network,/funding-round/5190962b894eff18e89bdfbf27001d44,debt_financing,,03/07/2014,680000
/ORGANIZATION/BIDPAL-NETWORK,/funding-round/5fe060104916e8c79eb6f4c99afa2327,debt_financing,,24/10/2013,2500000
/organization/bidpal-network,/funding-round/7ff024e0bc51fda5653f343541270db5,debt_financing,,02/04/2009,1275830
/ORGANIZATION/BIDPAL-NETWORK,/funding-round/a55272b1a95cfdc6c3f0b6d99bd08ec3,venture,B,29/09/2011,5600000
/organization/bidpal-network,/funding-round/cee2048aafa9a9521889a7ee78b6df14,debt_financing,,14/02/2013,850000
/ORGANIZATION/BIDPAL-NETWORK,/funding-round/e65382ee82f5c985c8450db1a104b1e3,debt_financing,,14/11/2013,975800
/organization/bidrazor,/funding-round/cb544d982a661cf2392099dd2c9f6b61,seed,,01/05/2013,
/ORGANIZATION/BIDS-TRADING,/funding-round/68d4ccb8de7dadfb5ba419009ed75b94,venture,,01/03/2007,
/organization/bidstalk,/funding-round/bbf864cfb60fa875109a08e56e9e001b,seed,,01/12/2013,500000
/ORGANIZATION/BIDTELLECT-NATIVE-INTELLIGENCE,/funding-round/757de48fd5f1f1e699406d02c5d93a6b,venture,A,01/01/2012,4400000
/organization/bidtellect-native-intelligence,/funding-round/eeb607be1a716bfbac55bf8aaec0cb97,venture,B,16/07/2015,22397834
/ORGANIZATION/BIDTHATPROJECT,/funding-round/fa7994120ce95f2c8338042cbec8ce04,equity_crowdfunding,,21/06/2012,
/organization/bidtotrip,/funding-round/1f48b416d687efe3e556bfbb0617be69,seed,,21/08/2014,100000
/ORGANIZATION/BIDU-COM-BR,/funding-round/e3238613e9d93b5384944c06fbf2b80c,venture,,28/04/2014,8900000
/organization/bidvine,/funding-round/9a40ada093fee9c1113657b151205312,seed,,01/02/2015,
/ORGANIZATION/BIDVINE,/funding-round/9dc9e4b0f7cc3266a50cd7df07762d7f,venture,,01/10/2014,1640000
/organization/bidz-direct,/funding-round/1e6b2d9dea00a94404c187770e85ceca,seed,,26/06/2015,400000
/ORGANIZATION/BIEXDIAO-COM,/funding-round/5b2c286ef630fde610dd5a3ed22acda6,venture,A,01/12/2013,
/organization/big-apple-insurance-solutions,/funding-round/9741689c3b06c0e34b93b66117fc28f3,equity_crowdfunding,,13/01/2014,
/ORGANIZATION/BIG-BEAR-ENTERTAINMENT,/funding-round/8ae3a18f8bb69ff84079389f423a3f15,venture,A,01/11/2007,500000
/organization/big-bears-recycling,/funding-round/0633a49190da08a0e9b08f759ae828bd,equity_crowdfunding,,31/10/2013,
/ORGANIZATION/BIG-BOX-LABS,/funding-round/3149bd905ddc73f13d4cb734190ea0d8,seed,,13/02/2013,40000
/organization/big-box-overstocks,/funding-round/88bc5c1e846ecfa17a683bd909bdccc5,seed,,01/11/2012,350000
/ORGANIZATION/BIG-BOX-OVERSTOCKS,/funding-round/e4edef346cf1c77fec93f8d3c47ed757,seed,,01/06/2012,152500
/organization/big-box-overstocks,/funding-round/f009390209e378328610d552529380a3,seed,,01/09/2012,50000
/ORGANIZATION/BIG-BUG-MINING-MATERIALS,/funding-round/4f6f9e4f194116e63961fcd0e5d61429,equity_crowdfunding,,05/07/2014,0
/organization/big-cloud-analytics,/funding-round/0a78afe58a749f7ea5bc6bce01a322ed,angel,,30/10/2014,1500000
/ORGANIZATION/BIG-DATA-EXCHANGE,/funding-round/16aae2adef78c2d6a7650f1412661e03,debt_financing,,01/06/2015,400000
/organization/big-data-exchange,/funding-round/292fe0381c0eed7c8df9a2eb4f28adb3,convertible_note,,01/06/2015,225000
/ORGANIZATION/BIG-DATA-EXCHANGE,/funding-round/41c179d668e39ccdb7962070baf90af9,seed,,01/06/2015,1700000
/organization/big-data-for-humans,/funding-round/6520a2260acf0a574e398b4fdaa46299,venture,,01/10/2014,1240000
/ORGANIZATION/BIG-DATA-FOR-HUMANS,/funding-round/832e7b30257c0826b4c951371e635b8a,seed,,10/09/2015,1200000
/organization/big-data-partnership,/funding-round/0dfe0ff7a3131842bf275c7b24526315,venture,A,05/06/2014,2092750
/ORGANIZATION/BIG-DATA-PARTNERSHIP,/funding-round/118db740ec4b7dcb072c0e86a0a53d02,venture,B,07/05/2015,4714577
/organization/big-data-perspective,/funding-round/a00e9659c21ab089893d53950cc970a2,seed,,02/04/2014,650000
/ORGANIZATION/BIG-DELTA-SYSTEMS,/funding-round/74e18f7feafa5087ac8b35e13e17f282,seed,,23/10/2015,1000000
/organization/big-delta-systems,/funding-round/a961a56909a60e0dc570edb0be44463d,debt_financing,,26/06/2015,150000
/ORGANIZATION/BIG-DIPPER-STUDIO,/funding-round/372399535cafa7e0e02d0b4a290924d5,undisclosed,,01/08/2015,41250
/organization/big-fish-communications,/funding-round/45bd1645d86a42906f537bfc42998864,venture,B,24/12/2002,6500000
/ORGANIZATION/BIG-FISH-GAMES,/funding-round/54d68e3bff9f5dc3f07df4003259108b,private_equity,,12/09/2008,83300000
/organization/big-fish-games,/funding-round/d017277b820afdb1b28d0a5a97aa1487,venture,,18/04/2012,11944796
/ORGANIZATION/BIG-FRAME,/funding-round/183db4e7fe67590d22e128eab5a12142,seed,,01/03/2012,25000
/organization/big-frame,/funding-round/1efd6895ef465bc3dc065686f38128e7,seed,,27/06/2012,3400000
/ORGANIZATION/BIG-FUEL,/funding-round/ea932fdb8bb981a52d04bc4f1e174313,seed,,05/11/2007,450000
/organization/big-game-hunters,/funding-round/6ee8c866276e15e368719bd86234552f,debt_financing,,01/04/2007,391821
/ORGANIZATION/BIG-GAME-HUNTERS,/funding-round/f82073469dceadc1d7dd3ee53c7c6d61,debt_financing,,01/05/2004,443335
/organization/big-health,/funding-round/79929d9e55303178d99d41ebfec8c152,venture,A,28/04/2014,3300000
/ORGANIZATION/BIG-IN-JAPAN,/funding-round/59f6e9461beef796e1267d427dfad472,angel,,18/09/2008,700000
/organization/big-launcher,/funding-round/172576782541511bb807bf9537031679,seed,,01/11/2013,53491
/ORGANIZATION/BIG-LAUNCHER,/funding-round/50976f082a0cf6a95c3a6a687ffe3d29,grant,,01/05/2014,69247
/organization/big-live,/funding-round/11d2bd9140e42ee672eae985dd06d5ca,venture,A,24/01/2011,1598000
/ORGANIZATION/BIG-LIVE,/funding-round/1bd8b8464262c934a0f5878e39326d95,debt_financing,,20/05/2013,175000
/organization/big-live,/funding-round/532868a680f1525d8aa57ee600b0346b,debt_financing,,19/12/2012,175000
/ORGANIZATION/BIG-LIVE,/funding-round/9ad7b6da29a2c3b6f105cff27fd6bdfd,venture,,01/07/2011,499997
/organization/big-live,/funding-round/a6094677836f192c2a73f7c62de9fd22,venture,,15/05/2012,2267362
/ORGANIZATION/BIG-RED-TRUCK-DRIVING-SCHOOL,/funding-round/0a155aff674f28c79fef6ba8209e6487,equity_crowdfunding,,20/04/2013,
/organization/big-review-tv-ltd,/funding-round/189cef628be52b71f80e57357d432e5a,seed,,30/05/2013,1634615
/ORGANIZATION/BIG-RIVER-ONLINE,/funding-round/360224167d8ef8bd9d116f9ebb310e85,seed,,01/01/2012,
/organization/big-river-online,/funding-round/4899a81d4191383c2625a3661bb4a8d5,venture,,14/11/2012,250000
/ORGANIZATION/BIG-SCREEN-TOOLS,/funding-round/9380e291b40ceb458b7a3020bea22223,seed,,01/05/2014,
/organization/big-six,/funding-round/6e7f8f8fc2dd55007e4d44a0d4e64267,debt_financing,,09/11/2009,150023
/ORGANIZATION/BIG-SKY-PARTNERS-LLC,/funding-round/a931ec54f44abf2de14f81dc8eaf429c,seed,,01/01/2014,
/organization/big-stage,/funding-round/8dfaaa0ac9a59dbdb69b8eacbff6d0a3,venture,B,14/04/2009,2700000
/ORGANIZATION/BIG-STAGE,/funding-round/a6eac3a44034bca0da31d43fc9b37e70,venture,A,01/03/2007,7900000
/organization/big-string,/funding-round/06e70708a08b10d73ab32ae47767df43,venture,,23/03/2010,343000
/ORGANIZATION/BIG-STRING,/funding-round/39736daae77e14026faaa29d6f62dd87,venture,,19/06/2009,175000
/organization/big-super-search,/funding-round/10f436300949eeea14b4eece654b3512,venture,,22/01/2010,2870000
/ORGANIZATION/BIG-SUPER-SEARCH,/funding-round/5946c630b4632f0a725029904da2c813,venture,,04/12/2009,443907
/organization/big-switch-networks,/funding-round/4c11bdcc6671c35f2eef7b1fe87e6826,venture,A,01/07/2011,12300000
/ORGANIZATION/BIG-SWITCH-NETWORKS,/funding-round/66323f4937408d1db790276d23e86aab,venture,B,01/01/2012,30500000
/organization/big-switch-networks,/funding-round/ff499c267532005be14054bc6aa56ac3,seed,,01/07/2010,1500000
/ORGANIZATION/BIG-TREE-FARMS,/funding-round/180a78c1baeb1d44d3a24f19702222e7,venture,,14/07/2015,3156488
/organization/big-tree-farms,/funding-round/1a9b04b0f660e19410452fe99eeeee1e,venture,,31/07/2012,1851126
/ORGANIZATION/BIGBAD,/funding-round/fc70d2e93be4bb74bcd7b3a8f794f2fc,venture,,17/08/2009,360000
/organization/bigballs-media,/funding-round/d2a44552b681cd02c1a6570e774b4a96,venture,,12/10/2015,10731588
/ORGANIZATION/BIGBAND-NETWORKS,/funding-round/420ea3ee8c9838b21c7769f186568811,venture,C,01/07/2002,27000000
/organization/bigband-networks,/funding-round/c44da29ba07237c8fbd2ce4f8fca2472,venture,,23/06/2003,15000000
/ORGANIZATION/BIGBARN,/funding-round/efcdf42252e6f24a642f77940ef6331d,equity_crowdfunding,,12/12/2011,18783
/organization/bigbasket-com,/funding-round/7cef929faaac352b9cb310e833d4ec4f,venture,,15/04/2014,3000000
/ORGANIZATION/BIGBASKET-COM,/funding-round/8326acb91d94e7e24db03e77d3c152c1,venture,C,12/08/2015,50000000
/organization/bigbasket-com,/funding-round/bc6ec5767c789dec7d704a5a9148db80,venture,B,12/09/2014,32799999
/ORGANIZATION/BIGBEAR-NETWORK,/funding-round/ac71b89bbfe79fe043e538e2bcb2c47f,venture,B,22/08/2002,
/organization/bigbox,/funding-round/fd82f0df69b104afb1174498586e1815,seed,,29/08/2013,480000
/ORGANIZATION/BIGBRANDS,/funding-round/a66a60fa161fb2c54a542960bc8e95c2,seed,,01/01/2014,
/organization/bigcalc,/funding-round/ef9bfc9d83ef953b4e1dda76794c6cf6,seed,,01/08/2012,
/ORGANIZATION/BIGCLIX-COM,/funding-round/935f8eb6e27b71b6fd26c8b045bc94cd,seed,,13/12/1999,250000
/organization/bigcommerce,/funding-round/14b634a9a3f02aaaec694530d3102a67,convertible_note,,13/05/2015,204369
/ORGANIZATION/BIGCOMMERCE,/funding-round/4454cc765e4cf7bbf2bc63db94eed587,venture,D,19/11/2014,50000000
/organization/bigcommerce,/funding-round/48a87a718508afe9678494a7cb210975,venture,B,05/09/2012,20000000
/ORGANIZATION/BIGCOMMERCE,/funding-round/b44702f6df9a109a631cdd30a4b0bc51,venture,A,01/08/2011,15000000
/organization/bigcommerce,/funding-round/e78dc8026b979e57ca9ac77687da7744,venture,C,25/07/2013,40000000
/ORGANIZATION/BIGCONTACTS,/funding-round/ca3e40874b781a457408a90582a2c61d,seed,,01/06/2006,350000
/organization/bigdeal,/funding-round/65a6cec40543a5a6164038ba8992dcb9,venture,,23/07/2009,4500000
/ORGANIZATION/BIGDNA,/funding-round/1cf5ac04b6fd75eb53b3a6e04ac30298,venture,,18/11/2007,614000
/organization/bigdna,/funding-round/9288d0f5c4335cd7c9b7dc57550af797,venture,,03/11/2008,2413477
/ORGANIZATION/BIGDOOR,/funding-round/195018acddcfec48d307707b61949bb4,venture,C,03/04/2012,5000000
/organization/bigdoor,/funding-round/51166ae40e51844b67982f6e26b3a844,venture,,08/12/2009,250000
/ORGANIZATION/BIGDOOR,/funding-round/8aea9a42c4ed1b1c1e76d1feef6aacfe,debt_financing,,10/05/2010,215000
/organization/bigdoor,/funding-round/b7d65856a3e439cc5f0dc951c37a43c8,venture,B,08/06/2010,5000000
/ORGANIZATION/BIGDOOR,/funding-round/c67fa8e36c4d26ac63e6b2aa1d35f6fe,venture,,01/01/2011,2250000
/organization/bigdoor,/funding-round/e27ae1e2b5fa5ee6576eae4c79357265,seed,,14/10/2009,250000
/ORGANIZATION/BIGDOOR,/funding-round/ec8705d3e6166eb3baa80af832636fa9,venture,,01/10/2009,100000
/organization/bigelow-laboratory-for-ocean-sciences,/funding-round/f764a561b572b52d8e748686481b971a,grant,,30/09/2010,9000000
/ORGANIZATION/BIGEVIDENCE,/funding-round/ca92aad93a4f7bca0bc0d5afda7269ae,seed,,01/05/2011,
/organization/bigfix,/funding-round/0c5214af42566b8d1f05570f1dcd24c7,venture,,14/09/2007,10000000
/ORGANIZATION/BIGFIX,/funding-round/bf79893d51aa088b7dddaf7345c08102,venture,E,05/12/2005,8400000
/organization/bigfix,/funding-round/ecbf512be54a79c3c7fbc17d10923ff7,venture,B,26/09/2002,8000000
/ORGANIZATION/BIGFOOT-BIOMEDICAL--INC-,/funding-round/302945e4c5a1ad30017689cf1dd22fc6,seed,,18/11/2014,2000000
/organization/bigfoot-biomedical--inc-,/funding-round/878b9dca03eb1616b88f2feb1bc580ea,debt_financing,,12/05/2015,3350000
/ORGANIZATION/BIGFOOT-BIOMEDICAL--INC-,/funding-round/f956643d4f86719c94733eecf89cd326,debt_financing,,21/08/2015,7000000
/organization/bigfoot-interactive,/funding-round/5111752bc68b387e208efa5272993d13,venture,C,23/01/2002,6000000
/ORGANIZATION/BIGFOOT-NETWORKS,/funding-round/02c45fc9e4006c8d6f6299c64f79f6f4,venture,A,01/05/2008,8750000
/organization/bigfoot-networks,/funding-round/3b16ea387144f9b9c24ff7961790cd8a,venture,B,17/11/2009,8000000
/ORGANIZATION/BIGFOOT-NETWORKS,/funding-round/71fb82fe7e2025bbff3e188499138a2b,venture,,06/03/2006,4000000
/organization/biggerboat,/funding-round/60caab21880a1d04a0fecb3593329e11,venture,A,29/07/2008,5000000
/ORGANIZATION/BIGGERBOAT,/funding-round/8016520915eafa6af8add1fb7c5860fd,venture,A,29/11/2006,2000000
/organization/biggifi,/funding-round/af5223196cfdd90c65deb445e30b054c,venture,A,01/08/2014,
/ORGANIZATION/BIGLEAF-NETWORKS,/funding-round/b6b207d0921fb7f5625c2336a3e7220a,venture,A,01/04/2015,1500000
/organization/biglion,/funding-round/c8d6bfd6ef567172dea848d4ab7153bb,undisclosed,,05/10/2012,
/ORGANIZATION/BIGLION,/funding-round/fb6b6c5193fa3cde736cd1d2e482d34b,venture,B,01/01/2012,25000000
/organization/bigmachines,/funding-round/058767d9fb866fc3954cadc6ef38dda4,venture,D,18/09/2012,
/ORGANIZATION/BIGML,/funding-round/4b935c25d3479735689e6e7c8d75f540,seed,,31/08/2011,150000
/organization/bigml,/funding-round/64c3a826d5492a49a5a32eb122003576,seed,,22/08/2013,1250000
/ORGANIZATION/BIGML,/funding-round/cb469c217cbfc3f31dea50cb0d5fd9a6,venture,,25/06/2014,233000
/organization/bignay-inc,/funding-round/65d029e889af0405eae66b58c5cd67d5,seed,,01/10/2014,1000000
/ORGANIZATION/BIGPANDA,/funding-round/d1f9eedf66856b9667200c7a0fc87e55,venture,B,01/10/2015,16000000
/organization/bigpanda,/funding-round/fc856d794a99862d99beb15254fee8a6,venture,A,28/10/2014,7000000
/ORGANIZATION/BIGPOINT,/funding-round/113fdb018f221b27f45ce5bfb857d012,venture,D,09/06/2008,110488000
/organization/bigpoint,/funding-round/2bbc781641881755ac14a3796ada4163,private_equity,,26/04/2011,350000000
/ORGANIZATION/BIGRENTZ-COM,/funding-round/667bb008493825ca5fe5ebc9c30eaeac,venture,,02/05/2015,
/organization/bigrep,/funding-round/19b9ce85631ff33a9d5a3345d720a2f1,angel,,29/11/2014,2000000
/ORGANIZATION/BIGREP,/funding-round/b1326ad40aca5eea34e242872675b2b2,venture,A,11/11/2015,7507964
/organization/bigrep,/funding-round/e01fe02640b49f0b2fa9c81235d4f216,seed,,01/12/2013,140000
/ORGANIZATION/BIGROAD,/funding-round/363e94ef3d446badaa6e96b0231ce2ff,angel,,15/01/2013,760557
/organization/bigroad,/funding-round/4312d2bfef826fa69e2920e13f0a2c14,grant,,01/06/2012,361165
/ORGANIZATION/BIGROAD,/funding-round/adca7984b8f3414c9901cc17ad34d22f,debt_financing,,15/01/2013,380278
/organization/bigroad,/funding-round/eb9d20af8a981e80911770ea1c56427a,angel,,01/12/2011,736677
/ORGANIZATION/BIGROCK-INSTITUTE-OF-MAGIC-TECHNOLOGIES,/funding-round/18a4dfc093153c396b703afc9a3eea37,undisclosed,,01/04/2007,
/organization/bigscal-technologies-pvt-ltd,/funding-round/f0750a68e3521c14c4afa173e328e002,product_crowdfunding,,16/03/2015,0
/ORGANIZATION/BIGSTEP-COM,/funding-round/dd85da2d811425e2a759431ddbcc146c,venture,D,25/09/2001,6500000
/organization/bigstylist,/funding-round/2e09436535cc84eae2867c19fea1f88b,seed,,08/11/2015,1000000
/ORGANIZATION/BIGSWERVE,/funding-round/555a824f5984c1ad33f0988abf4ba99d,seed,,01/05/2007,
/organization/bigteams,/funding-round/70e7f574dceeea76a1e288f952ef15b1,venture,,22/04/2014,
/ORGANIZATION/BIGTEAMS,/funding-round/8e8114323e8825e302167a3ff3ff8e55,venture,B,05/01/2015,5000000
/organization/bigtentdesign,/funding-round/273201cfbfedbae543efb2f80e78d456,venture,,11/08/2009,3000000
/ORGANIZATION/BIGTENTDESIGN,/funding-round/df218b8817e2fd2bbbc2b41b94988556,venture,A,01/01/2008,5000000
/organization/bigthink,/funding-round/8f8998fa24640022b4a5a1e9e267fb23,seed,,01/06/2007,
/ORGANIZATION/BIGTIME-SOFTWARE,/funding-round/58b0099b01176fbcd9305fd1dfd100f1,debt_financing,,05/06/2014,413168
/organization/bigtime-software,/funding-round/9d499d1d836c179de1400ab455259e55,venture,A,03/10/2011,2700000
/ORGANIZATION/BIGTINCAN,/funding-round/4b49f025dd2c36f18c9bc4d981563196,venture,A,21/02/2014,5000000
/organization/bigtip,/funding-round/3b9e7e9e296663d7eb62fda2cda24ad9,debt_financing,,28/02/2011,475000
/ORGANIZATION/BIGTREE-SOLUTIONS,/funding-round/2bf73f97c9d9ebadceb4eb2624245aa2,seed,,01/03/2009,10000
/organization/bigtruck-brand,/funding-round/b5417df6175aac88990cc54c712e041a,venture,,06/05/2015,300000
/ORGANIZATION/BIGTWIST,/funding-round/ee451b1f719e89b7b40deca64f6ebf62,seed,,19/01/2012,620000
/organization/bigvest,/funding-round/e96dcb7181fadadf7c0c7dce48dca036,equity_crowdfunding,,15/04/2014,
/ORGANIZATION/BIGWORDS-COM,/funding-round/13dd6de1656c85ac66be0b6079a7bacb,venture,,31/07/2014,300000
/organization/bigwords-com,/funding-round/ace7e0cfbf7771facffa7dc047b7a2ac,venture,,01/08/1999,80000000
/ORGANIZATION/BIGXGH-COM,/funding-round/090153602570ac36340e0ba6613f5396,seed,,15/04/2014,25000
/organization/bigzop,/funding-round/0652e2ee15cedb05f9398ce831a5df77,seed,,15/08/2015,600000
/ORGANIZATION/BIHU-COM,/funding-round/a4a3ea92758fe5ffe0792db70a3b5f14,venture,A,09/06/2008,10000000
/organization/biicode-2,/funding-round/3ad5e70ceb8dd63de3b5bacc54f02ff6,undisclosed,,06/11/2012,384000
/ORGANIZATION/BIIX-INC,/funding-round/e42328cbab60e151037ff231fdf5e515,angel,,22/12/2014,
/organization/bijk-com,/funding-round/a616f414701a700c8400961e1edac441,angel,,26/01/2010,169020
/ORGANIZATION/BIJLIPAY,/funding-round/edc1f4752c37fc406f0bca05ad8c22cf,venture,,25/10/2014,2000000
/organization/bijoti-inc-,/funding-round/8b38381476378c93892b763acb90bd39,seed,,01/11/2014,
/ORGANIZATION/BIKAM-PHARMACEUTICALS,/funding-round/49536fef28b6ba2600bd37fd3d0a5ba3,venture,A,02/11/2007,11000000
/organization/bikanta,/funding-round/db6490f6194ed8003fc74fad95deeffa,seed,,16/07/2014,120000
/ORGANIZATION/BIKE-2-0,/funding-round/6ce7b898aea843a9432ae9707f9c4f08,seed,,31/10/2012,520833
/organization/bike-hud,/funding-round/335989b3d8003d5fc1760de2c9bcc1f3,equity_crowdfunding,,01/01/2013,145897
/ORGANIZATION/BIKE-HUD,/funding-round/f732ba9e29c1bd47ad89f644c3d7c8a4,equity_crowdfunding,,14/02/2014,49175
/organization/bike-id,/funding-round/8c6ba6b5971eaee0110fb0b0c2f2065d,seed,,11/07/2015,83457
/ORGANIZATION/BIKESPIKE,/funding-round/7f72c1096bcb90268aedd386a91659a4,convertible_note,,30/05/2014,
/organization/bikmo,/funding-round/18f4d968b663f4ddbda1424886b5bcd1,seed,,01/08/2013,151978
/ORGANIZATION/BILBUS,/funding-round/7f5f6b77141a095b76ea3bfa5dfdd5f2,seed,,01/07/2011,72407
/organization/bildero,/funding-round/0a1ebac4e3d0b7f91d0da8341facfba9,seed,,01/04/2011,250000
/ORGANIZATION/BILENDE-TECHNOLOGIES,/funding-round/c94fa138fbbb5bfafa745291ba274f2f,seed,,14/04/2008,100000
/organization/bileto,/funding-round/300af2ec38147be777e42715db356a41,seed,,01/01/2014,
/ORGANIZATION/BILETU,/funding-round/32bc6ba630a60f6c1d49cbcd62de4f79,seed,,16/12/2011,40000
/organization/bili-im-novasyon-a,/funding-round/6d429b8cab74ba4f6b005455528aab6d,venture,A,27/08/2013,3750000
/ORGANIZATION/BILIBOT,/funding-round/080b09eff70287ea90bfd7be941169d5,seed,,21/02/2012,25000
/organization/bilims,/funding-round/23246614782f2f428eac297fb2af803b,grant,,08/04/2013,100000
/ORGANIZATION/BILL-COM,/funding-round/20c4bfc991fa1713c7c59f617a24ff4a,venture,F,11/02/2014,
/organization/bill-com,/funding-round/21b9ae61b739a49afc469b1ec48e3b87,venture,B,24/09/2007,6500000
/ORGANIZATION/BILL-COM,/funding-round/4a56dc745a19a44380a97a216227f4be,venture,F,11/02/2015,50000000
/organization/bill-com,/funding-round/4cf82b16680abf31886a3e257eea81ce,venture,D,08/12/2011,15500000
/ORGANIZATION/BILL-COM,/funding-round/5dae961829add24b16ee0dcd75eddac6,venture,A,01/01/2007,2100000
/organization/bill-com,/funding-round/8cd46ef54901af70070b227f29910f19,venture,E,12/11/2013,38000000
/ORGANIZATION/BILL-COM,/funding-round/b30d6d474d88b6d908bd933cd47cb802,venture,B,04/08/2009,8500000
/organization/bill-com,/funding-round/caa8dafc6d4b3a77f365dbc78f0d1189,venture,C,16/06/2010,8500000
/ORGANIZATION/BILL-FORWARD,/funding-round/e74789284f7b8f3a3dd673314b461da2,seed,,16/07/2014,120000
/organization/bill-ray-home-mobility,/funding-round/509f24b4eb446cef4c8a09f15291d268,venture,,14/06/2010,400000
/ORGANIZATION/BILL-RAY-HOME-MOBILITY,/funding-round/d4923cc33102bdb375ad563b179043b7,equity_crowdfunding,,03/11/2013,
/organization/bill-s-transport,/funding-round/ae25939b1462a45a43f95b652e1244e3,equity_crowdfunding,,30/11/2014,
/ORGANIZATION/BILL-THE-BUTCHER,/funding-round/523fe565b2b8db3da37e6cd9b96ca2a5,venture,,03/03/2011,955601
/organization/bill-the-butcher,/funding-round/d243e01277ff0181e9f3cd7319ad59db,debt_financing,,08/06/2012,100000
/ORGANIZATION/BILL-THE-BUTCHER,/funding-round/d94fccac55c4bb059dba66d8a2cbea7f,venture,,03/03/2014,1372600
